User name,AWS access key,Event time,Event source,Event name,AWS region,Source IP address,User agent,Error code,Resources,Request ID,Event ID,Read-only,Event type,Recipient Account Id,Event category
root,ASIAI5DUJP4T4WUX57RQ,2021-03-07T15:36:56Z,iam.amazonaws.com,PutRolePolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""eksctl-capstone-cluster-PolicyELBPermissions""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-cluster-ServiceRole-1NIHAM1VTA8RL""}]",87dc5925-63aa-46e3-84df-f00ce12e224d,4da979cb-2825-4c38-a2f4-23e3eea3e13d,false,AwsApiCall,755448775693,Management
root,ASIAI5DUJP4T4WUX57RQ,2021-03-07T15:36:38Z,iam.amazonaws.com,AttachRolePolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonEKSClusterPolicy""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-cluster-ServiceRole-1NIHAM1VTA8RL""}]",0c704f2e-00e9-40c4-a4dc-2d650fdf4119,8a08ea1b-feec-4228-acbe-c040ea3c71da,false,AwsApiCall,755448775693,Management
root,ASIAI5DUJP4T4WUX57RQ,2021-03-07T15:36:37Z,iam.amazonaws.com,AttachRolePolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonEKSVPCResourceController""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-cluster-ServiceRole-1NIHAM1VTA8RL""}]",f85edd1c-4803-43f0-94c1-39a00cf5efcb,2d30051f-2961-4c45-8843-67fda22010c8,false,AwsApiCall,755448775693,Management
root,ASIAI5DUJP4T4WUX57RQ,2021-03-07T15:36:37Z,iam.amazonaws.com,CreateRole,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Role"",""resourceName"":""arn:aws:iam::755448775693:role/eksctl-capstone-cluster-ServiceRole-1NIHAM1VTA8RL""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""AROA27ZCBQQG7AFBMS5TW""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-cluster-ServiceRole-1NIHAM1VTA8RL""}]",af3f0120-8ae8-471f-aa0b-4dc7e7dc2354,d8e8256d-8011-4529-a43d-5598334f45ee,false,AwsApiCall,755448775693,Management
root,ASIAIYJDY2GKFG7PPUMA,2021-03-07T15:34:32Z,iam.amazonaws.com,DeleteRole,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-cluster-ServiceRole-1DGBQBRBTKZD4""}]",c3ef5e0e-45da-4871-8846-56b494ab4424,9263d7da-e29a-4eab-91ef-fa1ba03b8473,false,AwsApiCall,755448775693,Management
root,ASIAIYJDY2GKFG7PPUMA,2021-03-07T15:34:31Z,iam.amazonaws.com,DetachRolePolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonEKSClusterPolicy""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-cluster-ServiceRole-1DGBQBRBTKZD4""}]",ba3496b7-15e6-48c3-a003-60e248d3ee9b,2c4e1f9a-0406-4941-900d-cf048092b784,false,AwsApiCall,755448775693,Management
root,ASIAIYJDY2GKFG7PPUMA,2021-03-07T15:34:31Z,iam.amazonaws.com,DetachRolePolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonEKSVPCResourceController""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-cluster-ServiceRole-1DGBQBRBTKZD4""}]",5a25fe02-13c2-4481-9e7f-4c3265f40b95,76c5c904-a093-429b-a58d-a0e73707dc1c,false,AwsApiCall,755448775693,Management
root,ASIAIYJDY2GKFG7PPUMA,2021-03-07T15:33:29Z,iam.amazonaws.com,DeleteRolePolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""eksctl-capstone-cluster-PolicyCloudWatchMetrics""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-cluster-ServiceRole-1DGBQBRBTKZD4""}]",9559237a-9ba7-4081-b96b-1807ce3d813a,37e2a261-ae86-451f-a2c7-11a964ce5ec5,false,AwsApiCall,755448775693,Management
root,ASIAIYJDY2GKFG7PPUMA,2021-03-07T15:33:29Z,iam.amazonaws.com,DeleteRolePolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""eksctl-capstone-cluster-PolicyELBPermissions""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-cluster-ServiceRole-1DGBQBRBTKZD4""}]",81ba8890-72a5-4df9-88c5-b5c69169a2f1,a6f124f1-391f-48c2-9e1e-340a6f5b3ea2,false,AwsApiCall,755448775693,Management
root,ASIAJMYGI4E4Y6XS4C5A,2021-03-07T15:33:09Z,iam.amazonaws.com,DetachRolePolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonEKS_CNI_Policy""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-nodegroup-linux-n-NodeInstanceRole-1DHFINQKMS84B""}]",b686d664-cd65-471a-8dc3-56d1fc91b2e7,4383c16e-4580-4a5b-baa2-0d1b67c0aa27,false,AwsApiCall,755448775693,Management
root,ASIAJMYGI4E4Y6XS4C5A,2021-03-07T15:33:09Z,iam.amazonaws.com,DeleteRole,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-nodegroup-linux-n-NodeInstanceRole-1DHFINQKMS84B""}]",fca34764-0b06-44d0-9bb2-5737734cb789,52c71ac3-55b9-4818-a7b9-1de6837aa77f,false,AwsApiCall,755448775693,Management
root,ASIAJMYGI4E4Y6XS4C5A,2021-03-07T15:33:09Z,iam.amazonaws.com,DetachRolePolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonEC2ContainerRegistryReadOnly""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-nodegroup-linux-n-NodeInstanceRole-1DHFINQKMS84B""}]",554f4f60-ff4f-4f1a-b38a-7293325122b0,b5762496-c74e-4a8a-8db7-45c63e7262e8,false,AwsApiCall,755448775693,Management
root,ASIAJMYGI4E4Y6XS4C5A,2021-03-07T15:33:09Z,iam.amazonaws.com,DetachRolePolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonEKSWorkerNodePolicy""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-nodegroup-linux-n-NodeInstanceRole-1DHFINQKMS84B""}]",baed7abf-263f-4b4e-8de2-a71183b91f40,d25f2363-0332-4d92-8bb1-69069e4d6720,false,AwsApiCall,755448775693,Management
EKS,ASIA27ZCBQQG7B4D3GVM,2021-03-07T15:32:58Z,iam.amazonaws.com,RemoveRoleFromInstanceProfile,us-east-1,eks-nodegroup.amazonaws.com,eks-nodegroup.amazonaws.com,,"[{""resourceType"":""AWS::IAM::InstanceProfile"",""resourceName"":""eks-08bc0691-c9c2-61cb-0cb7-5d8d53f407c6""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-nodegroup-linux-n-NodeInstanceRole-1DHFINQKMS84B""}]",d5d398a7-87a4-4815-99c2-c3e04e57f7e4,d6ffcb34-fce1-41ef-b86c-76b008bbe558,false,AwsApiCall,755448775693,Management
EKS,ASIA27ZCBQQG7B4D3GVM,2021-03-07T15:32:58Z,iam.amazonaws.com,DeleteInstanceProfile,us-east-1,eks-nodegroup.amazonaws.com,eks-nodegroup.amazonaws.com,,"[{""resourceType"":""AWS::IAM::InstanceProfile"",""resourceName"":""eks-08bc0691-c9c2-61cb-0cb7-5d8d53f407c6""}]",2d31bcda-93cd-4aeb-b9ce-42aa31115cd2,e1619fcc-df0a-4a83-9bd0-a449a91a73b7,false,AwsApiCall,755448775693,Management
EKS,ASIA27ZCBQQG7AXJPQ4V,2021-03-07T14:42:24Z,iam.amazonaws.com,CreateInstanceProfile,us-east-1,eks-nodegroup.amazonaws.com,eks-nodegroup.amazonaws.com,,"[{""resourceType"":""AWS::IAM::InstanceProfile"",""resourceName"":""eks-08bc0691-c9c2-61cb-0cb7-5d8d53f407c6""},{""resourceType"":""AWS::IAM::InstanceProfile"",""resourceName"":""arn:aws:iam::755448775693:instance-profile/eks-08bc0691-c9c2-61cb-0cb7-5d8d53f407c6""},{""resourceType"":""AWS::IAM::InstanceProfile"",""resourceName"":""AIPA27ZCBQQGY64BWWFMP""}]",37253aba-5498-4da0-9fbe-03d5eaf80e1f,39bb2c18-51c3-45ea-9c0d-364ec11bd0e7,false,AwsApiCall,755448775693,Management
EKS,ASIA27ZCBQQG7AXJPQ4V,2021-03-07T14:42:24Z,iam.amazonaws.com,AddRoleToInstanceProfile,us-east-1,eks-nodegroup.amazonaws.com,eks-nodegroup.amazonaws.com,,"[{""resourceType"":""AWS::IAM::InstanceProfile"",""resourceName"":""eks-08bc0691-c9c2-61cb-0cb7-5d8d53f407c6""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-nodegroup-linux-n-NodeInstanceRole-1DHFINQKMS84B""}]",1bb6836e-1d04-4074-9140-a678524b3e9b,8854432d-d5e8-433a-bfc5-439674fe0da1,false,AwsApiCall,755448775693,Management
root,ASIAJIPJAZQGLEPWPXZA,2021-03-07T14:41:59Z,iam.amazonaws.com,AttachRolePolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonEC2ContainerRegistryReadOnly""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-nodegroup-linux-n-NodeInstanceRole-1DHFINQKMS84B""}]",f2678279-5f61-479c-94f2-4a420bd0b6e6,7d51069c-8238-40c7-9665-a0dc4b4e297c,false,AwsApiCall,755448775693,Management
root,ASIAJIPJAZQGLEPWPXZA,2021-03-07T14:41:59Z,iam.amazonaws.com,AttachRolePolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonEKS_CNI_Policy""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-nodegroup-linux-n-NodeInstanceRole-1DHFINQKMS84B""}]",1e4f52c0-c66c-4d5a-883d-697610e86089,91694242-9bf4-4996-9ac7-c550b2bc088c,false,AwsApiCall,755448775693,Management
root,ASIAJIPJAZQGLEPWPXZA,2021-03-07T14:41:59Z,iam.amazonaws.com,AttachRolePolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonEKSWorkerNodePolicy""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-nodegroup-linux-n-NodeInstanceRole-1DHFINQKMS84B""}]",7bbf4268-94c6-4065-8250-b170b1815946,b3b9526d-b4d1-4410-ab5d-821b6d95f20a,false,AwsApiCall,755448775693,Management
root,ASIAJIPJAZQGLEPWPXZA,2021-03-07T14:41:58Z,iam.amazonaws.com,CreateRole,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-nodegroup-linux-n-NodeInstanceRole-1DHFINQKMS84B""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""arn:aws:iam::755448775693:role/eksctl-capstone-nodegroup-linux-n-NodeInstanceRole-1DHFINQKMS84B""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""AROA27ZCBQQG6VUEFHQEF""}]",cffaf0e8-5d22-413a-b1e4-b14bd175af82,fc17d527-0918-40e7-a8f2-917bccc26dfe,false,AwsApiCall,755448775693,Management
root,ASIAJYDV4ZJYLUCYTRYA,2021-03-07T14:31:08Z,iam.amazonaws.com,PutRolePolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""eksctl-capstone-cluster-PolicyCloudWatchMetrics""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-cluster-ServiceRole-1DGBQBRBTKZD4""}]",2af63ec1-3824-49cd-ad5d-92e1aab2b033,06bac5ea-6598-44fd-98cf-d2d733d8be65,false,AwsApiCall,755448775693,Management
root,ASIAJYDV4ZJYLUCYTRYA,2021-03-07T14:31:08Z,iam.amazonaws.com,PutRolePolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""eksctl-capstone-cluster-PolicyELBPermissions""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-cluster-ServiceRole-1DGBQBRBTKZD4""}]",38f4d19a-bcdc-48eb-acb1-6798bcb55f83,3b9ae1db-3a01-44bc-8569-723ab53e96b9,false,AwsApiCall,755448775693,Management
root,ASIAJYDV4ZJYLUCYTRYA,2021-03-07T14:30:50Z,iam.amazonaws.com,AttachRolePolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonEKSVPCResourceController""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-cluster-ServiceRole-1DGBQBRBTKZD4""}]",b4c84a69-b505-477a-8d3a-de33f0009a82,018fd125-c096-41ed-aa48-8fce10ac75f3,false,AwsApiCall,755448775693,Management
root,ASIAJYDV4ZJYLUCYTRYA,2021-03-07T14:30:50Z,iam.amazonaws.com,CreateRole,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-cluster-ServiceRole-1DGBQBRBTKZD4""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""arn:aws:iam::755448775693:role/eksctl-capstone-cluster-ServiceRole-1DGBQBRBTKZD4""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""AROA27ZCBQQGQ52NEBHG6""}]",494e7f08-629c-468d-9e2a-128d1b28f75c,1b7d1217-3fc2-4eb7-92a8-06f7f5596846,false,AwsApiCall,755448775693,Management
root,ASIAJYDV4ZJYLUCYTRYA,2021-03-07T14:30:50Z,iam.amazonaws.com,AttachRolePolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonEKSClusterPolicy""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-cluster-ServiceRole-1DGBQBRBTKZD4""}]",c43d6434-b1f1-4bee-91fe-0ade226b783e,84c74032-df6d-43fb-827f-10f33ad556a4,false,AwsApiCall,755448775693,Management
root,ASIAIKHLY35ZCFAAFI6A,2021-03-07T14:26:32Z,iam.amazonaws.com,DeleteRole,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-cluster-ServiceRole-T62UBJ1WMUR1""}]",7961cd4f-ce8e-4b1b-8480-dd823eae0d44,3c08d589-6d48-497e-82cb-1e840f9ddebf,false,AwsApiCall,755448775693,Management
root,ASIAIKHLY35ZCFAAFI6A,2021-03-07T14:26:31Z,iam.amazonaws.com,DetachRolePolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonEKSVPCResourceController""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-cluster-ServiceRole-T62UBJ1WMUR1""}]",e1a45974-d2bf-43aa-873a-0bd8dc64239c,4206857e-a88e-4b19-a5a6-667a17f255f0,false,AwsApiCall,755448775693,Management
root,ASIAIKHLY35ZCFAAFI6A,2021-03-07T14:26:31Z,iam.amazonaws.com,DetachRolePolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonEKSClusterPolicy""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-cluster-ServiceRole-T62UBJ1WMUR1""}]",b63d5792-7068-4192-b459-761c31ddf0b4,e6596651-2b83-4d64-aa16-d79b74d9345f,false,AwsApiCall,755448775693,Management
root,ASIAIKHLY35ZCFAAFI6A,2021-03-07T14:25:29Z,iam.amazonaws.com,DeleteRolePolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""eksctl-capstone-cluster-PolicyCloudWatchMetrics""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-cluster-ServiceRole-T62UBJ1WMUR1""}]",e1e4e08f-8d74-4622-8075-c78d298a56a7,b9bc8db8-02e8-4aba-aecc-cd175594108d,false,AwsApiCall,755448775693,Management
root,ASIAIKHLY35ZCFAAFI6A,2021-03-07T14:25:29Z,iam.amazonaws.com,DeleteRolePolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""eksctl-capstone-cluster-PolicyELBPermissions""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-cluster-ServiceRole-T62UBJ1WMUR1""}]",be2cad4a-e3ea-4867-a342-cc77f3e0bab2,e5ef784e-9197-4d5f-9841-f24f6bd490a8,false,AwsApiCall,755448775693,Management
root,ASIAJ3BBVR4YKVPSJXSA,2021-03-07T14:25:19Z,iam.amazonaws.com,DeleteRole,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-nodegroup-linux-n-NodeInstanceRole-10E7N1137047A""}]",c09c1f6c-cb88-478a-9d2e-a75e066414a9,463bd18e-bf4a-424a-8c06-3228bda038dc,false,AwsApiCall,755448775693,Management
root,ASIAJ3BBVR4YKVPSJXSA,2021-03-07T14:25:19Z,iam.amazonaws.com,DetachRolePolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonEC2ContainerRegistryReadOnly""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-nodegroup-linux-n-NodeInstanceRole-10E7N1137047A""}]",5d909af5-af35-40fa-830d-b2e245ebc9db,7946db75-2b6d-45ca-9e14-64ee0ed89aec,false,AwsApiCall,755448775693,Management
root,ASIAJ3BBVR4YKVPSJXSA,2021-03-07T14:25:19Z,iam.amazonaws.com,DetachRolePolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonEKSWorkerNodePolicy""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-nodegroup-linux-n-NodeInstanceRole-10E7N1137047A""}]",29b5c890-9e14-4a1b-949b-9223f4aa1033,cc9f8132-caa7-4666-a396-6a64c447da1b,false,AwsApiCall,755448775693,Management
root,ASIAJ3BBVR4YKVPSJXSA,2021-03-07T14:25:19Z,iam.amazonaws.com,DetachRolePolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonEKS_CNI_Policy""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-nodegroup-linux-n-NodeInstanceRole-10E7N1137047A""}]",18e75c1f-6de0-4b67-be07-a5249c173aed,d1e6fc39-18f4-4098-87b3-083b1f71a40f,false,AwsApiCall,755448775693,Management
EKS,ASIA27ZCBQQGXDBNC2GI,2021-03-07T14:24:47Z,iam.amazonaws.com,DeleteInstanceProfile,us-east-1,eks-nodegroup.amazonaws.com,eks-nodegroup.amazonaws.com,,"[{""resourceType"":""AWS::IAM::InstanceProfile"",""resourceName"":""eks-78bc0647-5a32-501e-e3d7-8e5dafed1988""}]",d7bf753b-9b8c-4260-a5db-027242cf7fd8,0eed0e38-c1fa-4298-95b9-b1c5241a6ded,false,AwsApiCall,755448775693,Management
EKS,ASIA27ZCBQQGXDBNC2GI,2021-03-07T14:24:47Z,iam.amazonaws.com,RemoveRoleFromInstanceProfile,us-east-1,eks-nodegroup.amazonaws.com,eks-nodegroup.amazonaws.com,,"[{""resourceType"":""AWS::IAM::InstanceProfile"",""resourceName"":""eks-78bc0647-5a32-501e-e3d7-8e5dafed1988""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-nodegroup-linux-n-NodeInstanceRole-10E7N1137047A""}]",73a97fb6-0375-4c8c-9d56-d9990323711b,583480d9-8760-417b-9e88-25deb94a6e48,false,AwsApiCall,755448775693,Management
root,,2021-03-07T12:03:12Z,signin.amazonaws.com,ConsoleLogin,us-east-1,49.37.209.55,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.192 Safari/537.36",,[],,e82f1242-08f7-409e-ba16-ea72ec0dab27,false,AwsConsoleSignIn,755448775693,Management
EKS,ASIA27ZCBQQGTLT2XCA6,2021-03-07T11:59:49Z,iam.amazonaws.com,AddRoleToInstanceProfile,us-east-1,eks-nodegroup.amazonaws.com,eks-nodegroup.amazonaws.com,,"[{""resourceType"":""AWS::IAM::InstanceProfile"",""resourceName"":""eks-78bc0647-5a32-501e-e3d7-8e5dafed1988""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-nodegroup-linux-n-NodeInstanceRole-10E7N1137047A""}]",cd7184e2-c2c4-4826-9558-6fecbc197834,61b31b4e-d1cf-4ee8-b91c-43de6c60c736,false,AwsApiCall,755448775693,Management
EKS,ASIA27ZCBQQGTLT2XCA6,2021-03-07T11:59:48Z,iam.amazonaws.com,CreateInstanceProfile,us-east-1,eks-nodegroup.amazonaws.com,eks-nodegroup.amazonaws.com,,"[{""resourceType"":""AWS::IAM::InstanceProfile"",""resourceName"":""AIPA27ZCBQQG6CBDZFPFS""},{""resourceType"":""AWS::IAM::InstanceProfile"",""resourceName"":""eks-78bc0647-5a32-501e-e3d7-8e5dafed1988""},{""resourceType"":""AWS::IAM::InstanceProfile"",""resourceName"":""arn:aws:iam::755448775693:instance-profile/eks-78bc0647-5a32-501e-e3d7-8e5dafed1988""}]",358c8685-1bcb-4517-ac40-e1befc877205,1afd6173-f6d4-4b92-9ab1-783bf414a522,false,AwsApiCall,755448775693,Management
root,ASIAITFHF4PQCWTB2FTQ,2021-03-07T11:59:24Z,iam.amazonaws.com,AttachRolePolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonEC2ContainerRegistryReadOnly""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-nodegroup-linux-n-NodeInstanceRole-10E7N1137047A""}]",45e5e074-7406-41f5-92d4-7b7ce7a1b209,4e376e32-40b7-4533-9fb1-72a99ae37120,false,AwsApiCall,755448775693,Management
root,ASIAITFHF4PQCWTB2FTQ,2021-03-07T11:59:24Z,iam.amazonaws.com,AttachRolePolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonEKSWorkerNodePolicy""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-nodegroup-linux-n-NodeInstanceRole-10E7N1137047A""}]",3a906bf8-4161-444f-97a4-80e1907c9446,b73b9255-4093-48f9-a3a6-d2461c9ee0d6,false,AwsApiCall,755448775693,Management
root,ASIAITFHF4PQCWTB2FTQ,2021-03-07T11:59:24Z,iam.amazonaws.com,AttachRolePolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,InternalFailure,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonEKS_CNI_Policy""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-nodegroup-linux-n-NodeInstanceRole-10E7N1137047A""}]",e8db77f0-e0a8-41cd-bf61-2fd438a04744,e3866623-b65d-4a09-b37a-061301911377,false,AwsApiCall,755448775693,Management
root,ASIAITFHF4PQCWTB2FTQ,2021-03-07T11:59:23Z,iam.amazonaws.com,CreateRole,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-nodegroup-linux-n-NodeInstanceRole-10E7N1137047A""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""AROA27ZCBQQG7JQHRK6DZ""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""arn:aws:iam::755448775693:role/eksctl-capstone-nodegroup-linux-n-NodeInstanceRole-10E7N1137047A""}]",59937005-71c4-4d9f-a3d9-523940756dd5,6b0a9ebb-af9c-4ac8-acae-7c1297728b24,false,AwsApiCall,755448775693,Management
root,ASIAIOFK63VSSKMG5UQQ,2021-03-07T11:47:25Z,iam.amazonaws.com,PutRolePolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""eksctl-capstone-cluster-PolicyELBPermissions""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-cluster-ServiceRole-T62UBJ1WMUR1""}]",e7bb0d3a-8a15-44c4-9290-9b39d0859d0d,4f1cd7ce-0c32-4143-ba1b-0742d2c38ba3,false,AwsApiCall,755448775693,Management
root,ASIAIOFK63VSSKMG5UQQ,2021-03-07T11:47:25Z,iam.amazonaws.com,PutRolePolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""eksctl-capstone-cluster-PolicyCloudWatchMetrics""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-capstone-cluster-ServiceRole-T62UBJ1WMUR1""}]",3546bec1-8e56-4b37-aeed-ab31fa16ed3f,72475a14-a44b-4d9b-b76c-4d03a631627c,false,AwsApiCall,755448775693,Management
